"seqnames","start","end","width","strand","num_vars"
"chr1",17145362,17145588,227,"*",5
"chr1",17146936,17147128,193,"*",2
"chr1",17156961,17158744,1784,"*",24
"chr1",17159924,17160038,115,"*",0
"chr1",17161127,17164271,3145,"*",51
"chr1",17520001,17520111,111,"*",0
"chr1",17601901,17602042,142,"*",2
"chr1",17602577,17602884,308,"*",2
"chr1",17619783,17619901,119,"*",0
"chr1",17621401,17621533,133,"*",3
"chr1",17621647,17621762,116,"*",1
"chr1",17624835,17630938,6104,"*",89
"chr1",17676027,17677104,1078,"*",22
"chr1",17692904,17697153,4250,"*",70
"chr1",17707670,17707726,57,"*",0
"chr1",17709686,17709895,210,"*",9
"chr1",17712450,17712594,145,"*",1
"chr1",17724522,17724589,68,"*",0
"chr1",17724984,17726972,1989,"*",25
"chr1",17727045,17727763,719,"*",6
"chr1",17728594,17728914,321,"*",0
"chr1",17745354,17745472,119,"*",1
"chr1",17745780,17745912,133,"*",1
"chr1",17746731,17746846,116,"*",0
"chr1",17747501,17747601,101,"*",1
"chr1",17749507,17749647,141,"*",0
"chr1",17750265,17750325,61,"*",0
"chr1",17750434,17750500,67,"*",0
"chr1",17750734,17750864,131,"*",0
"chr1",17752838,17752881,44,"*",1
"chr1",17752968,17753040,73,"*",1
"chr1",17756258,17756333,76,"*",0
"chr1",17762112,17762242,131,"*",1
"chr1",17764063,17766344,2282,"*",28
"chr1",18115191,18115756,566,"*",11
"chr1",18122738,18122826,89,"*",1
"chr1",18124232,18124329,98,"*",0
"chr1",18128642,18130249,1608,"*",33
"chr1",18134039,18134173,135,"*",2
"chr1",18136988,18137052,65,"*",2
"chr1",18141416,18141532,117,"*",1
"chr1",18145844,18145902,59,"*",0
"chr1",18210053,18210230,178,"*",2
"chr1",18223524,18223564,41,"*",0
"chr1",18236473,18236660,188,"*",1
"chr1",18237374,18237443,70,"*",0
"chr1",18250980,18251333,354,"*",6
"chr1",18260524,18260666,143,"*",0
"chr1",18265026,18265138,113,"*",2
"chr1",18969762,18969833,72,"*",3
"chr1",19063299,19063523,225,"*",7
"chr1",19064882,19065040,159,"*",3
"chr1",19075101,19075464,364,"*",7
"chr1",19103022,19103294,273,"*",1
"chr1",19104364,19104861,498,"*",2
"chr1",19107181,19107373,193,"*",0
"chr1",19108250,19108310,61,"*",0
"chr1",19118830,19118995,166,"*",0
"chr1",19119162,19119280,119,"*",0
"chr1",19142837,19142978,142,"*",1
"chr1",19148304,19148417,114,"*",1
"chr1",19153310,19153966,657,"*",1
"chr1",19165959,19166346,388,"*",4
"chr1",19208914,19209248,335,"*",0
"chr1",19212054,19212423,370,"*",3
"chr1",19213951,19214409,459,"*",2
"chr1",19219193,19219253,61,"*",0
"chr1",19226436,19226655,220,"*",1
"chr1",19228442,19228560,119,"*",0
"chr1",19231013,19231154,142,"*",0
"chr1",19234050,19238734,4685,"*",43
"chr1",19513855,19513919,65,"*",2
"chr1",19921310,19921399,90,"*",1
"chr1",20057779,20058710,932,"*",13
"chr1",20070378,20070500,123,"*",0
"chr1",20073457,20073615,159,"*",1
"chr1",20081186,20081293,108,"*",2
"chr1",20103215,20103302,88,"*",0
"chr1",20104542,20104677,136,"*",2
"chr1",20116930,20117947,1018,"*",14
"chr1",20198018,20198175,158,"*",1
"chr1",20199342,20199510,169,"*",1
"chr1",20200520,20201395,876,"*",9
"chr1",20209161,20209313,153,"*",1
"chr1",20211837,20211991,155,"*",3
"chr1",20220039,20220126,88,"*",0
"chr1",20222859,20222972,114,"*",1
"chr1",20239301,20239438,138,"*",2
"chr1",20275519,20275647,129,"*",1
"chr1",20288196,20288261,66,"*",0
"chr1",20310525,20310720,196,"*",5
"chr1",20312033,20312210,178,"*",1
"chr1",20347211,20347457,247,"*",2
"chr1",20350413,20350545,133,"*",2
"chr1",20358840,20358974,135,"*",0
"chr1",20360986,20361091,106,"*",0
"chr1",20364119,20364231,113,"*",2
"chr1",20373856,20373986,131,"*",0
"chr1",20374712,20374768,57,"*",0
"chr1",20377375,20377500,126,"*",1
"chr1",20381093,20381219,127,"*",2
"chr1",20381403,20381594,192,"*",3
"chr1",20391465,20391622,158,"*",2
"chr1",20391892,20392300,409,"*",8
"chr1",20409357,20409448,92,"*",1
"chr1",20414221,20414433,213,"*",2
"chr1",20444258,20444560,303,"*",6
"chr1",20444811,20444912,102,"*",3
"chr1",20450221,20450377,157,"*",2
"chr1",20502942,20503092,151,"*",0
"chr1",20508893,20509112,220,"*",1
"chr1",20520154,20520297,144,"*",2
"chr1",20522664,20524265,1602,"*",19
"chr1",20533843,20533910,68,"*",0
"chr1",20534536,20534731,196,"*",1
"chr1",20537273,20537408,136,"*",3
"chr1",20540314,20540444,131,"*",2
"chr1",20547269,20547544,276,"*",5
"chr1",20548091,20548196,106,"*",1
"chr1",20549686,20549808,123,"*",2
"chr1",20550847,20551031,185,"*",6
"chr1",20553469,20553596,128,"*",0
"chr1",20555078,20555216,139,"*",2
"chr1",20558588,20558763,176,"*",1
"chr1",20559421,20559548,128,"*",4
"chr1",20562360,20562502,143,"*",3
"chr1",20563623,20563713,91,"*",0
"chr1",20563801,20563890,90,"*",0
"chr1",20565599,20565877,279,"*",5
"chr1",20566758,20566872,115,"*",2
"chr1",20567448,20567589,142,"*",1
"chr1",20569829,20569924,96,"*",0
"chr1",20571339,20571440,102,"*",0
"chr1",20584060,20584130,71,"*",0
"chr1",20585158,20585197,40,"*",0
"chr1",20585647,20585711,65,"*",1
"chr1",20586824,20586898,75,"*",1
"chr1",20588485,20588563,79,"*",0
"chr1",20592953,20593968,1016,"*",21
"chr1",20606297,20606621,325,"*",5
"chr1",20608319,20608427,109,"*",1
"chr1",20612702,20612843,142,"*",0
"chr1",20613395,20613472,78,"*",3
"chr1",20615269,20615405,137,"*",7
"chr1",20617911,20618064,154,"*",1
"chr1",20679010,20679082,73,"*",0
"chr1",20682769,20682887,119,"*",1
"chr1",20730905,20730988,84,"*",1
"chr1",20732096,20732307,212,"*",0
"chr1",20733622,20734496,875,"*",15
"chr1",20777151,20778004,854,"*",4
"chr1",20779291,20779511,221,"*",2
"chr1",20784173,20784270,98,"*",0
"chr1",20802974,20803654,681,"*",7
"chr1",20804817,20804907,91,"*",0
"chr1",20805263,20805339,77,"*",0
"chr1",20805797,20805900,104,"*",1
"chr1",20806742,20806882,141,"*",0
"chr1",20808721,20808871,151,"*",0
"chr1",20809596,20809722,127,"*",1
"chr1",20810058,20810232,175,"*",4
"chr1",20811965,20812173,209,"*",1
"chr1",20812564,20812695,132,"*",1
"chr1",20812961,20813114,154,"*",0
"chr1",20814399,20814507,109,"*",0
"chr1",20814689,20814927,239,"*",3
"chr1",20816649,20816779,131,"*",0
"chr1",20817243,20817451,209,"*",2
"chr1",20817793,20817905,113,"*",1
"chr1",20820131,20820278,148,"*",1
"chr1",20842535,20842666,132,"*",7
"chr1",20888650,20889139,490,"*",8
"chr1",20889476,20889655,180,"*",3
"chr1",20889846,20889929,84,"*",1
"chr1",20890108,20890473,366,"*",6
"chr1",20890622,20890686,65,"*",0
"chr1",20915410,20915540,131,"*",4
"chr1",20917874,20917889,16,"*",0
"chr1",20922259,20922366,108,"*",1
"chr1",20932060,20932239,180,"*",4
"chr1",20934582,20938755,4174,"*",65
"chr1",20951626,20951796,171,"*",1
"chr1",20955335,20955556,222,"*",3
"chr1",20960130,20960417,288,"*",1
"chr1",20961153,20961302,150,"*",1
"chr1",20967324,20967516,193,"*",2
"chr1",20972775,20972995,221,"*",2
"chr1",20974899,20975039,141,"*",1
"chr1",20978643,20978856,214,"*",1
"chr1",20979410,20979557,148,"*",2
"chr1",20989368,20989602,235,"*",4
"chr1",20990617,20990838,222,"*",6
"chr1",20996296,21001635,5340,"*",62
"chr1",21002970,21003133,164,"*",2
"chr1",21003838,21003981,144,"*",0
"chr1",21004226,21004330,105,"*",1
"chr1",21005567,21005637,71,"*",1
"chr1",21006150,21006234,85,"*",4
"chr1",21006853,21006911,59,"*",0
"chr1",21012793,21012909,117,"*",1
"chr1",21013402,21013511,110,"*",0
"chr1",21037397,21037460,64,"*",0
"chr1",21078994,21079229,236,"*",0
"chr1",21218575,21218889,315,"*",2
"chr1",21225558,21225643,86,"*",0
"chr1",21225945,21226046,102,"*",0
"chr1",21226592,21226679,88,"*",1
"chr1",21229408,21230167,760,"*",12
"chr1",21240589,21240659,71,"*",1
"chr1",21244938,21245032,95,"*",1
"chr1",21249751,21249858,108,"*",4
"chr1",21254684,21254823,140,"*",1
"chr1",21257331,21257382,52,"*",2
"chr1",21258848,21258980,133,"*",2
"chr1",21260048,21260189,142,"*",2
"chr1",21262793,21262924,132,"*",1
"chr1",21264843,21265361,519,"*",18
"chr1",21272338,21273082,745,"*",1
"chr1",21285246,21285733,488,"*",17
"chr1",21288142,21288273,132,"*",3
"chr1",21289985,21290130,146,"*",5
"chr1",21291295,21291436,142,"*",2
"chr1",21293480,21293612,133,"*",1
"chr1",21294926,21294977,52,"*",1
"chr1",21298041,21298312,272,"*",1
"chr1",21312517,21312642,126,"*",4
"chr1",21313452,21313593,142,"*",6
"chr1",21315259,21315380,122,"*",1
"chr1",21316272,21316320,49,"*",2
"chr1",21349641,21350119,479,"*",7
"chr1",21350258,21350440,183,"*",1
"chr1",21350876,21352200,1325,"*",18
"chr1",21354005,21354102,98,"*",1
"chr1",21354401,21354582,182,"*",1
"chr1",21355026,21355116,91,"*",0
"chr1",21364803,21365030,228,"*",0
"chr1",21368331,21368757,427,"*",6
"chr1",21368892,21369074,183,"*",1
"chr1",21369510,21370845,1336,"*",13
"chr1",21372670,21372742,73,"*",1
"chr1",21373038,21373218,181,"*",2
"chr1",21373669,21373764,96,"*",2
"chr1",21379555,21379782,228,"*",4
"chr1",21383556,21384036,481,"*",6
"chr1",21384175,21384357,183,"*",1
"chr1",21384802,21386373,1572,"*",24
"chr1",21390906,21391101,196,"*",7
"chr1",21398403,21403125,4723,"*",44
"chr1",21404932,21405058,127,"*",1
"chr1",21405793,21405924,132,"*",0
"chr1",21424049,21424157,109,"*",1
"chr1",21457404,21457624,221,"*",1
"chr1",21461551,21461607,57,"*",0
"chr1",21466245,21466409,165,"*",4
"chr1",21469470,21469564,95,"*",0
"chr1",21479374,21479469,96,"*",1
"chr1",21487223,21487333,111,"*",1
"chr1",21505300,21505425,126,"*",1
"chr1",21505684,21505859,176,"*",0
"chr1",21511870,21513127,1258,"*",34
"chr1",21535061,21535187,127,"*",0
"chr1",21577644,21578023,380,"*",4
"chr1",21593524,21593614,91,"*",0
"chr1",21835883,21835916,34,"*",0
"chr1",21837694,21837792,99,"*",0
"chr1",21855845,21855902,58,"*",0
"chr1",21959842,21961060,1219,"*",18
"chr1",21961130,21962530,1401,"*",14
"chr1",22286251,22288640,2390,"*",14
"chr1",22290060,22290199,140,"*",0
"chr1",22291013,22291114,102,"*",0
"chr1",22292822,22292934,113,"*",2
"chr1",22296858,22296996,139,"*",3
"chr1",22315732,22315805,74,"*",1
"chr1",22346293,22346528,236,"*",3
"chr1",22373344,22373510,167,"*",3
"chr1",22379428,22379540,113,"*",0
"chr1",22397451,22397563,113,"*",1
"chr1",22398599,22398781,183,"*",0
"chr1",22404444,22404515,72,"*",0
"chr1",22412211,22412294,84,"*",0
"chr1",22421741,22421830,90,"*",0
"chr1",22425871,22425933,63,"*",0
"chr1",22427462,22427587,126,"*",1
"chr1",22428465,22428621,157,"*",0
"chr1",22432772,22432841,70,"*",0
"chr1",22432844,22432921,78,"*",0
"chr1",22432923,22432988,66,"*",2
"chr1",22468041,22468097,57,"*",1
"chr1",22468100,22468109,10,"*",0
"chr1",22468191,22468321,131,"*",0
"chr1",22472725,22472837,113,"*",0
"chr1",22475688,22475734,47,"*",1
"chr1",22479435,22479558,124,"*",0
"chr1",22483154,22483253,100,"*",0
"chr1",22484642,22484752,111,"*",0
"chr1",22486588,22486652,65,"*",1
"chr1",22533399,22533468,70,"*",0
"chr1",22533796,22533796,1,"*",0
"chr1",22533955,22534240,286,"*",1
"chr1",22538286,22538623,338,"*",0
"chr1",22552745,22552749,5,"*",0
"chr1",22574742,22574748,7,"*",0
"chr1",22592304,22592309,6,"*",0
"chr1",22593033,22593044,12,"*",1
"chr1",22596365,22596584,220,"*",2
"chr1",22630412,22630480,69,"*",0
"chr1",22726930,22727010,81,"*",0
"chr1",22740764,22741565,802,"*",15
"chr1",22805561,22805994,434,"*",1
"chr1",23100473,23102253,1781,"*",25
"chr1",23245211,23245331,121,"*",2
"chr1",23255987,23256406,420,"*",2
"chr1",23272264,23272345,82,"*",0
"chr1",23291537,23291935,399,"*",5
"chr1",23366424,23370448,4025,"*",55
"chr1",23375730,23375875,146,"*",0
"chr1",23375988,23376054,67,"*",1
"chr1",23376171,23376249,79,"*",0
"chr1",23378726,23378804,79,"*",1
"chr1",23378972,23379058,87,"*",1
"chr1",23382815,23383175,361,"*",1
"chr1",23479539,23480527,989,"*",15
"chr1",23761753,23763228,1476,"*",9
"chr1",23815221,23815740,520,"*",8
"chr1",23844846,23849468,4623,"*",45
"chr1",23853423,23853550,128,"*",2
"chr1",23859023,23859113,91,"*",0
"chr1",23866217,23866297,81,"*",1
"chr1",23869924,23869974,51,"*",0
"chr1",23871438,23871518,81,"*",1
"chr1",23876374,23876449,76,"*",0
"chr1",23877709,23877794,86,"*",0
"chr1",23891860,23891994,135,"*",0
"chr1",23909663,23909736,74,"*",0
"chr1",23922038,23922317,280,"*",3
"chr1",23995939,23996360,422,"*",7
"chr1",24002966,24003306,341,"*",9
"chr1",24005505,24005894,390,"*",7
"chr1",24010758,24012497,1740,"*",14
"chr1",24014779,24014892,114,"*",0
"chr1",24020675,24020785,111,"*",1
"chr1",24021854,24022005,152,"*",0
"chr1",24024213,24024310,98,"*",0
"chr1",24024782,24024873,92,"*",0
"chr1",24026608,24026768,161,"*",2
"chr1",24028200,24030528,2329,"*",19
"chr1",24030742,24030896,155,"*",0
"chr1",24032663,24032736,74,"*",0
"chr1",24044114,24044269,156,"*",0
"chr1",24046358,24046407,50,"*",0
"chr1",24053183,24053336,154,"*",2
"chr1",24054004,24054130,127,"*",0
"chr1",24055744,24055917,174,"*",2
"chr1",24057204,24057274,71,"*",1
"chr1",24057366,24057505,140,"*",0
"chr1",24067899,24067978,80,"*",0
"chr1",24085411,24085526,116,"*",0
"chr1",24086520,24086611,92,"*",0
"chr1",24100061,24100341,281,"*",0
"chr1",24125275,24126141,867,"*",19
"chr1",24177610,24177868,259,"*",8
"chr1",24178259,24178332,74,"*",3
"chr1",24179284,24179361,78,"*",0
"chr1",24179475,24179607,133,"*",0
"chr1",24185038,24185434,397,"*",1
"chr1",24194683,24194766,84,"*",0
"chr1",24195187,24195457,271,"*",0
"chr1",24195517,24195537,21,"*",1
"chr1",24196891,24196965,75,"*",0
"chr1",24197017,24197335,319,"*",6
"chr1",24197444,24197506,63,"*",0
"chr1",24202014,24202067,54,"*",0
"chr1",24202297,24202332,36,"*",1
"chr1",24204658,24204681,24,"*",0
"chr1",24205054,24205107,54,"*",0
"chr1",24207386,24207439,54,"*",0
"chr1",24208174,24208206,33,"*",0
"chr1",24209059,24209115,57,"*",0
"chr1",24210373,24210426,54,"*",0
"chr1",24214539,24214592,54,"*",1
"chr1",24217536,24217589,54,"*",1
"chr1",24220744,24220797,54,"*",2
"chr1",24221579,24221632,54,"*",1
"chr1",24221770,24221823,54,"*",0
"chr1",24221945,24221998,54,"*",0
"chr1",24222422,24222475,54,"*",0
"chr1",24223575,24223619,45,"*",0
"chr1",24224504,24224557,54,"*",1
"chr1",24224647,24224700,54,"*",0
"chr1",24229517,24230249,733,"*",8
"chr1",24230883,24230955,73,"*",0
"chr1",24231451,24231486,36,"*",1
"chr1",24232185,24232229,45,"*",0
"chr1",24233571,24233603,33,"*",0
"chr1",24237125,24237271,147,"*",1
"chr1",24237442,24237496,55,"*",0
"chr1",24239207,24239395,189,"*",2
"chr1",24244358,24244435,78,"*",0
"chr1",24251677,24252684,1008,"*",11
"chr1",24261890,24264817,2928,"*",47
"chr1",24264965,24265042,78,"*",1
"chr1",24270366,24270494,129,"*",0
"chr1",24279770,24279998,229,"*",3
"chr1",24282417,24282587,171,"*",3
"chr1",24285053,24285097,45,"*",0
"chr1",24285254,24285289,36,"*",0
"chr1",24289667,24289729,63,"*",0
"chr1",24289828,24289872,45,"*",1
"chr1",24293072,24293116,45,"*",0
"chr1",24296760,24296813,54,"*",0
"chr1",24300593,24300619,27,"*",0
"chr1",24301275,24301319,45,"*",2
"chr1",24301400,24301450,51,"*",1
"chr1",24303456,24303500,45,"*",0
"chr1",24306260,24306313,54,"*",0
"chr1",24307646,24307699,54,"*",0
"chr1",24312047,24312100,54,"*",0
"chr1",24312312,24312365,54,"*",0
"chr1",24312448,24312552,105,"*",3
"chr1",24315398,24315439,42,"*",1
"chr1",24317392,24317445,54,"*",1
"chr1",24317533,24317586,54,"*",1
"chr1",24317690,24317725,36,"*",0
"chr1",24322033,24322110,78,"*",3
"chr1",24322214,24322258,45,"*",0
"chr1",24322939,24323028,90,"*",2
"chr1",24323682,24323735,54,"*",1
"chr1",24325250,24325303,54,"*",0
"chr1",24325979,24326032,54,"*",0
"chr1",24326131,24326166,36,"*",0
"chr1",24328036,24328071,36,"*",0
"chr1",24332430,24332492,63,"*",0
"chr1",24337898,24337939,42,"*",1
"chr1",24352282,24352335,54,"*",1
"chr1",24374583,24374636,54,"*",0
"chr1",24410196,24410249,54,"*",0
"chr1",24417012,24417091,80,"*",3
"chr1",24451762,24451797,36,"*",0
"chr1",24452471,24452745,275,"*",3
"chr1",24453744,24453797,54,"*",0
"chr1",24461476,24461529,54,"*",0
"chr1",24508184,24508228,45,"*",0
"chr1",24510843,24510887,45,"*",1
"chr1",24525604,24525666,63,"*",2
"chr1",24526385,24526510,126,"*",2
"chr1",24529928,24530008,81,"*",1
"chr1",24534033,24534308,276,"*",3
"chr1",24536879,24537002,124,"*",0
"chr1",24548841,24548977,137,"*",2
"chr1",24559654,24559753,100,"*",3
"chr1",24561303,24561368,66,"*",0
"chr1",24575333,24575459,127,"*",3
"chr1",24587350,24587472,123,"*",0
"chr1",24612404,24612700,297,"*",2
"chr1",24678544,24678816,273,"*",1
"chr1",24685397,24685573,177,"*",0
"chr1",24692941,24693001,61,"*",0
"chr1",24704821,24704918,98,"*",1
"chr1",24705977,24706044,68,"*",0
"chr1",24711512,24711600,89,"*",1
"chr1",24714909,24714982,74,"*",0
"chr1",24728546,24728671,126,"*",0
"chr1",24731747,24731899,153,"*",0
"chr1",24743883,24743947,65,"*",0
"chr1",24744256,24744358,103,"*",2
"chr1",24744866,24744970,105,"*",0
"chr1",24746805,24746954,150,"*",2
"chr1",24748800,24748878,79,"*",0
"chr1",24762192,24762283,92,"*",0
"chr1",24762623,24766299,3677,"*",50
"chr1",25067476,25068356,881,"*",5
"chr1",25074685,25074789,105,"*",0
"chr1",25084244,25084279,36,"*",0
"chr1",25091454,25094408,2955,"*",36
"chr1",25098876,25098915,40,"*",0
"chr1",25101433,25101528,96,"*",0
"chr1",25111692,25111863,172,"*",0
"chr1",25112177,25112275,99,"*",0
"chr1",25117289,25117374,86,"*",1
"chr1",25126641,25126707,67,"*",1
"chr1",25128819,25128888,70,"*",0
"chr1",25131251,25131401,151,"*",0
"chr1",25204531,25204723,193,"*",1
"chr1",25218035,25221862,3828,"*",47
"chr1",25223730,25224173,444,"*",9
"chr1",25226720,25226823,104,"*",1
"chr1",25228421,25229100,680,"*",0
"chr1",25279445,25279551,107,"*",3
"chr1",25396436,25396479,44,"*",0
"chr1",25420558,25420660,103,"*",1
"chr1",25431423,25431498,76,"*",0
"chr1",25432427,25432576,150,"*",5
"chr1",25451071,25451174,104,"*",3
"chr1",25456992,25457100,109,"*",0
"chr1",25460743,25460811,69,"*",0
"chr1",25487925,25488119,195,"*",1
"chr1",25504433,25504539,107,"*",0
"chr1",25504913,25505014,102,"*",0
"chr1",25531870,25532034,165,"*",0
"chr1",25532475,25532639,165,"*",0
"chr1",25547416,25547580,165,"*",0
"chr1",25553675,25553836,162,"*",0
"chr1",25559755,25559865,111,"*",0
"chr1",25826004,25826775,772,"*",4
"chr1",25827907,25828086,180,"*",4
"chr1",25829462,25829707,246,"*",8
"chr1",25830657,25831878,1222,"*",9
"chr1",26566833,26566938,106,"*",4
"chr1",26681814,26685911,4098,"*",51
"chr1",26687241,26687460,220,"*",7
"chr1",26959103,26959221,119,"*",4
"chr1",28580498,28580768,271,"*",0
"chr1",28776144,28778784,2641,"*",61
"chr1",28780034,28780252,219,"*",7
"chr1",28800238,28802721,2484,"*",29
"chr1",28938035,28938340,306,"*",7
"chr1",29280964,29281075,112,"*",2
"chr1",29301480,29301579,100,"*",1
"chr1",29361275,29361370,96,"*",2
"chr1",29421488,29421612,125,"*",4
"chr1",29985934,29986043,110,"*",1
"chr1",30333291,30333397,107,"*",0
"chr1",30718554,30719204,651,"*",9
"chr1",30719447,30719961,515,"*",3
"chr1",30802342,30805942,3601,"*",33
"chr1",30806169,30806364,196,"*",0
"chr1",30808723,30808812,90,"*",0
"chr1",30810683,30810830,148,"*",0
"chr1",30811772,30811967,196,"*",3
"chr1",30813017,30813152,136,"*",2
"chr1",30813960,30814091,132,"*",1
"chr1",30816468,30816584,117,"*",1
"chr1",30820081,30820237,157,"*",0
"chr1",30820683,30820827,145,"*",1
"chr1",30821131,30821314,184,"*",1
"chr1",30824210,30824519,310,"*",1
"chr1",30829843,30831559,1717,"*",8
"chr1",30837105,30837266,162,"*",0
"chr1",30862987,30863256,270,"*",0
"chr1",30940303,30943323,3021,"*",31
"chr1",30943932,30944304,373,"*",6
"chr1",30944536,30944666,131,"*",0
"chr1",30944938,30946639,1702,"*",22
"chr1",30948997,30949308,312,"*",4
"chr1",30949549,30949770,222,"*",0
"chr1",30976950,30978003,1054,"*",1
"chr1",30978879,30978965,87,"*",0
"chr1",30986225,30986953,729,"*",7
"chr1",30997867,30998943,1077,"*",4
"chr1",30999819,30999905,87,"*",0
"chr1",31122725,31122862,138,"*",3
"chr1",31141078,31141768,691,"*",10
"chr1",31176406,31176480,75,"*",2
"chr1",31189366,31189498,133,"*",2
"chr1",31190363,31190524,162,"*",3
"chr1",31196782,31196948,167,"*",0
"chr1",31202942,31204656,1715,"*",10
"chr1",31222476,31222661,186,"*",8
"chr1",31222839,31224287,1449,"*",17
"chr1",31259593,31259719,127,"*",0
"chr1",31286945,31287706,762,"*",3
"chr1",31615458,31616843,1386,"*",3
"chr1",31656632,31656738,107,"*",0
"chr1",31736056,31736892,837,"*",20
"chr1",32172806,32173008,203,"*",2
"chr1",32213133,32213239,107,"*",2
"chr1",32243900,32244027,128,"*",2
"chr1",32333466,32333582,117,"*",2
"chr1",32414871,32415017,147,"*",0
"chr1",32467760,32467887,128,"*",0
"chr1",32472567,32472765,199,"*",0
"chr1",32519563,32520999,1437,"*",8
"chr1",32543546,32547293,3748,"*",51
"chr1",32568359,32568421,63,"*",0
